S#,Pub Id,Language Key,Print ISBN,PDF ISBN
10188,859,17485,9781451804430,9781452763019
10194,7748,17477,9781451839234,9781452755786
10206,6649,17470,9781451807219,9781452757957
10213,1128,17450,9781451806601,9781452709529
10215,4769,17453,9781451824698,9781452794198
10223,3929,17444,9781451819533,9781452797250
10244,5232,17432,9781451831023,9781452782058
10248,660,17431,9781451806038,9781452790251
10252,5919,17421,9781451835748,9781452761855
10257,3189,17416,9781451817881,9781452711492
10262,5702,17405,9781451805130,9781452762005
10264,7630,17378,9781451839005,9781452742670
10268,7004,17407,9781451815443,9781452725628
10277,4348,17374,9781451824322,9781451883923
10281,4878,17377,9781451830279,9781452705378
10287,4069,17368,9781451820324,9781452742762
10312,1170,17359,9781451836431,9781452719474
10315,6246,17333,9781451834888,9781451887709
10329,1599,17337,9781451835045,9781452709390
10332,709,17329,9781451805499,9781452781174
10338,3022,17320,9781451815160,9781452782133
10347,6377,17294,9781451812060,9781452768021
10349,4984,17307,9781451829709,9781451885873
10370,5889,17280,9781451831481,9781451886375
10384,1305,17272,9781451809046,9781452797298
10386,4005,17271,9781451820102,9781452765969
10387,5338,17275,9781451832167,9781452740683
10391,1783,17268,9781451810615,9781452745831
10396,6974,17255,9781451812695,9781452711515
10399,790,17257,9781451804850,9781452739809
10403,6421,17258,9781451823431,9781452722566
10405,6685,17238,9781451838329,9781452774961
10409,1022,17248,9781451806960,9781452773094
10416,7691,17233,9781451814187,9781452715544
10417,5862,17227,9781451827095,9781452723556
10419,5089,16172,9781451830521,9781452777016
10444,689,17215,9781451803136,9781452740829
10450,15275,28825,9781451822083,9781452720555
10451,7003,17201,9781451815429,9781452729664
10452,916,17200,9781451802870,9781452707532
10454,5845,17194,9781451824971,9781452763927
10462,7611,17188,9781451838664,9781452713410
10465,228,17184,9781451811438,9781452728674
10469,2696,17169,9781451813890,9781452737744
10471,4258,17147,9781451823707,9781452786131
10509,533,17121,9781451802573,9781452727714
10510,770,17114,9781451805703,9781452724669
10516,4478,17123,9781451826302,9781452732640
10519,1540,17111,9781451810073,9781452720609
10551,3913,17084,9781451800173,9781452703510
10553,6561,17081,9781451833737,9781452773971
10562,2062,17070,9781451815924,9781452775067
10565,7415,17068,9781451836578,9781451888331
10566,7810,17065,9781451840193,9781452760827
10602,502,17051,9781451802290,9781452794310
10615,6595,17030,9781451835243,9781451887815
10625,3973,17024,9781451819755,9781452715520
10629,2733,17008,9781451814538,9781452746821
10635,2772,16996,9781451810448,9781452770048
10673,2641,16964,9781451813456,9781451880076
10676,475,16973,9781451802054,9781452745879
10678,5758,16958,9781451812374,9781452725642
10686,7317,16952,9781451823042,9781452773018
10693,2443,16945,9781451813180,9781452786179
10694,7557,16941,9781451838046,9781452743684
10696,4558,16930,9781451827743,9781452744742
10702,3897,16912,9781451827521,9781452785103
10736,1201,16892,9781451807561,9781452764009
10748,5812,16875,9781451824056,9781452766959
10755,307,16871,9781451800517,9781452784229
10764,4040,16859,9781451820492,9781452755878
10765,4830,16861,9781451829914,9781452751795
10769,3886,16856,9781451818949,9781452776064
10781,4291,16849,9781451822809,9781452783109
10783,4503,16851,9781451826609,9781452720531
10815,3217,16835,9781451819243,9781452731667
10833,7536,16819,9781451837803,9781452767901
10835,763,16817,9781451805734,9781452742830
10844,3023,16798,9781451815153,9781452784151
10848,4134,16779,9781451829372,9781452759869
10851,7740,16788,9781451839258,9781452730561
10856,3837,16781,9781451818758,9781452782119
10857,6694,16777,9781451838381,9781452711393
10858,6266,16772,9781451835427,9781452773964
10860,7722,16783,9781451839609,9781452733586
10861,6624,16768,9781451835908,9781452722504
10868,7513,16770,9781451837582,9781452724515
10886,8050,16753,9781451841442,9781452727523
10888,1624,16757,9781451837254,9781452734606
10890,396,16755,9781451801361,9781452717630
10893,402,16483,9781451801293,9781452711577
10899,6801,16739,9781451804669,9781452714585
10903,7602,16729,9781451838718,9781452752761
10911,590,16710,9781451804140,9781452709543
10914,4090,16702,9781451821079,9781452710471
10931,2075,16627,9781451811964,9781452749860
10945,5721,16684,9781451808537,9781452792255
10946,889,16689,9781451803693,9781452755960
10947,6090,16687,9781451840674,9781452726519
10957,5898,16665,9781451831856,9781452777009
10960,5136,16654,9781451831689,9781452758848
10965,1042,16601,9781451809275,9781452703459
10971,7621,16643,9781451838961,9781452794129
10973,6156,16631,9781451833881,9781452720494
10983,1608,16624,9781451841121,9781452747705
10987,4124,16618,9781451801026,9781451876291
10990,2910,16614,9781451816112,9781452760940
10996,522,16605,9781451802641,9781452717623
11002,6648,16579,9781451807202,9781452759975
11030,5193,16574,9781451816884,9781451881356
11034,6042,16577,9781451833010,9781452774985
11038,4768,16572,9781451824704,9781452750811
11040,6447,16560,9781451823172,9781451883602
11045,2796,16555,9781451814842,9781452708478
11049,2611,16553,9781451826012,9781452750804
11059,3188,16537,9781451817874,9781452723600
11065,4877,16528,9781451830187,9781452766928
11090,5701,16516,9781451805079,9781452729718
11097,5799,16508,9781451824513,9781452748795
11099,7738,16512,9781451839227,9781452769912
11100,5918,16501,9781451835656,9781451887952
11102,6431,16499,9781451823486,9781452796222
11115,5337,16479,9781451832150,9781452796178
11117,5152,16476,9781451832389,9781452714448
11120,1986,16464,9781451811797,9781452741789
11156,1923,16452,9781451811629,9781452718583
11161,7594,16446,9781451838657,9781452775968
11162,1407,16437,9781451809619,9781452746845
11164,5789,16434,9781451822076,9781452722573
11168,4983,16427,9781451829693,9781452726571
11170,3928,16425,9781451819489,9781452758909
11172,5231,16419,9781451830989,9781452798202
11180,227,16413,9781451811384,9781452794259
11181,7672,16411,9781451801101,9781452710570
11186,4173,16377,9781451821352,9781452711478
11187,194,16401,9781451800661,9781452730752
11191,948,16395,9781451821680,9781452750828
11198,659,16361,9781451806021,9781452704487
11200,688,16367,9781451803129,9781452742847
11208,7690,16366,9781451814194,9781452713526
11209,7120,16359,9781451800043,9781452783222
11235,6376,16353,9781451812053,9781452731698
11238,7420,16345,9781451837438,9781452765884
11245,1021,16341,9781451806892,9781452750897
11251,6463,16332,9781451839937,9781452772936
11253,1517,16335,9781451809817,9781452736754
11257,2934,16327,9781451816402,9781451881165
11258,2299,16323,9781451813777,9781452780122
11259,4894,16326,9781451829150,9781452707402
11280,6613,16319,9781451836080,9781452714431
11283,1271,16304,9781451808773,9781452780146
11284,6342,16302,9781451840971,9781452720463
11291,4156,16291,9781451822281,9781452753850
11293,6011,16283,9781451832730,9781452790121
11300,5930,16280,9781451837001,9781452773957
11302,4415,16265,9781451825268,9781452718521
11304,2311,16268,9781451813340,9781452759944
11310,6682,16258,9781451838312,9781452707358
11311,4942,16260,9781451828900,9781452783079
11341,7781,16223,9781451840490,9781452738628
11349,7571,16216,9781451838138,9781452733593
11390,972,16207,9781451808100,9781452703466
11392,708,16193,9781451805451,9781452713571
11397,4742,16184,9781451826807,9781452737683
11399,2640,16182,9781451813586,9781452792231
11406,915,16161,9781451802849,9781452754956
11408,809,16163,9781451806397,9781452768052
11409,6564,16164,9781451833706,9781452730585
11437,2771,16154,9781451810363,9781452798301
11440,4601,16151,9781451825589,9781452770987
11444,6488,16144,9781451812930,9781452705460
11448,3972,16136,9781451819748,9781451882407
11449,7565,16131,9781451838121,9781452745701
11455,5677,16128,9781451801552,9781452775142
11457,1877,16110,9781451810783,9781452707488
11460,2111,16099,9781451812688,9781452713533
11461,4212,16100,9781451822526,9781452797236
11485,7610,16089,9781451838640,9781452777986
11488,3885,16086,9781451818932,9781452778082
11491,6265,16084,9781451835465,9781452736631
11496,6063,16079,9781451833287,9781452785073
11497,4829,16080,9781451829907,9781452763903
11507,474,16075,9781451801989,9781452718637
11511,6420,16066,9781451823509,9781452782096
11515,4004,16060,9781451820096,9781452767987
11543,5844,16043,9781451824964,9781452765945
11553,4430,16026,9781451827989,9781452718507
11554,2442,16033,9781451813173,9781451879988
11555,501,16029,9781451802337,9781452751931
11562,5735,16023,9781451817324,9781452739748
11564,4039,16013,9781451820485,9781452757896
11566,858,16012,9781451804485,9781452750910
11567,3836,16007,9781451818741,9781452784137
11572,1539,16003,9781451810059,9781452724645
11573,6623,15994,9781451835892,9781452724522
11578,7721,16002,9781451839593,9781452747712
11583,722,15992,9781451803358,9781452730738
11604,1200,15981,9781451807509,9781452720623
11607,3013,15973,9781451815757,9781452721590
11609,7822,15961,9781451840278,9781452713403
11611,4290,15949,9781451822793,9781452785127
11615,7620,15947,9781451838954,9781452796147
11616,4557,15940,9781451827767,9781452740706
11622,5861,15934,9781451827118,9781452795195
11624,7564,15924,9781451838091,9781452706351
11625,7554,15925,9781451838107,9781452704333
11631,3216,15918,9781451819267,9781452719559
11632,5757,15922,9781451812466,9781452795263
11633,7252,15919,9781451824070,9781452733661
11650,5897,15908,9781451831849,9781452779027
11651,8049,15906,9781451841435,9781452729541
11654,7535,15902,9781451837865,9781452753775
11656,4127,15904,9781451829440,9781452734644
11660,4347,15897,9781451824339,9781451883930
11668,589,15881,9781451804065,9781452789255
11671,3187,15878,9781451817942,9781451881738
11677,6647,15871,9781451807196,9781452786209
11694,2292,15849,9781451840902,9781452759814
11697,1643,15841,9781451811049,9781451879308
11701,5192,15834,9781451816877,9781452728650
11706,4257,15813,9781451823684,9781452712475
11709,2695,15809,9781451813906,9781452735726
11714,888,15802,9781451803723,9781452739816
11740,5336,15797,9781451832143,9781452798196
11743,1406,15791,9781451809602,9781452748863
11745,6424,15785,9781451823417,9781452724584
11748,4089,15784,9781451821086,9781452739731
11757,3896,16213,9781451827477,9781452717500
11766,5917,15766,9781451835649,9781452790107
11768,6041,15763,9781451833003,9781452733616
11770,5676,15756,9781451801514,9781452738819
11788,5888,15747,9781451831474,9781452799209
11790,4876,15750,9781451830170,9781452768946
11793,3032,15738,9781451940473,9781452710495
11795,789,15711,9781451804799,9781452772097
11797,5775,15730,9781451820829,9781452722580
11802,4211,15729,9781451822465,9781452727615
11803,2909,15719,9781451816105,9781452779102
11807,6375,15713,9781451812046,9781452743806
11810,687,15699,9781451803112,9781452744865
11813,1020,15709,9781451806885,9781452769059
11816,521,15697,9781451802580,9781452713588
11818,2610,15706,9781451826005,9781452752822
11820,4982,15702,9781451829686,9781452749778
11822,7689,15695,9781451814118,9781452797274
11827,4913,15684,9781451828542,9781451885392
11828,947,15685,9781451821727,9781452705422
11851,6106,15675,9781451835038,9781452752778
11853,986,15677,9781451808049,9781452799322
11856,1169,15673,9781451836424,9781452731582
11860,6462,15666,9781451839975,9781452725512
11861,5700,15662,9781451805093,9781452706511
11863,7569,15652,9781451838039,9781452757810
11866,3058,15639,9781451817553,9781452745800
11905,6446,15612,9781451823165,9781452742748
11912,7249,15605,9781451824452,9781452793191
11913,5811,15602,9781451823974,9781452729626
11921,4477,15572,9781451826289,9781452753829
11922,7809,15580,9781451840186,9781452762845
11936,14365,27384,9781451815733,9781452754888
11971,5912,15561,9781451834826,9781452719481
11974,4172,15551,9781451821338,9781452713496
12015,7626,15515,9781451838985,9781452765877
12019,2732,15502,9781451814521,9781452740768
12022,2441,15503,9781451813166,9781452788197
12024,735,15488,9781451803341,9781452732756
12025,3971,15485,9781451819731,9781452748818
12029,4767,15475,9781451824674,9781452736686
12037,2770,15462,9781451810356,9781452710518
12038,6489,15460,9781451812978,9781452771045
12044,2639,15457,9781451813616,9781452778105
12073,4600,15441,9781451825541,9781452733654
12077,7753,15429,9781451839289,9781452716435
12078,6155,15430,9781451833867,9781452734620
12099,4828,15390,9781451829891,9781452765921
12101,1041,15393,9781451809268,9781452705477
12103,1418,15382,9781451807868,9781452762999
12104,4893,15389,9781451829174,9781452777023
12131,6622,15375,9781451835939,9781452786070
12137,226,15366,9781451811377,9781452796277
12143,4120,15346,9781451800067,9781452781204
12177,6800,15333,9781451804690,9781452710549
12179,707,15324,9781451805475,9781452795300
12186,7002,15312,9781451815412,9781452741772
12188,7720,15299,9781451839531,9781452741659
12189,3835,15295,9781451818734,9781452786155
12192,4038,15298,9781451820478,9781452786148
12194,7556,15287,9781451838060,9781452729558
12196,2795,15204,9781451814774,9781451984163
12199,1304,15281,9781451809039,9781452725659
12201,4941,15277,9781451828894,9781452785097
12203,971,15270,9781451808032,9781452711539
12205,6264,15269,9781451835403,9781452775982
12207,3927,15279,9781451981599,9781452722757
12208,4502,15271,9781451826579,9781452745756
12227,2933,15258,9781451816396,9781452720579
12253,1199,15243,9781451807493,9781452722641
12254,193,15244,9781451800708,9781452714608
12255,6674,15242,9781451837025,9781451985177
12256,1538,15237,9781451810042,9781452726663
12261,7512,15233,9781451837575,9781452726533
12264,4155,15225,9781451822274,9781452782102
12265,1876,15229,9781451810820,9781451879216
12273,5756,15198,9781451812411,9781452723624
12277,4113,15195,9781451829358,9781451885767
12287,762,15185,9781451805727,9781452773100
12291,5154,4102,9781451832372,9781452716466
12294,4003,4097,9781451820089,9781452796239
12296,500,4098,9781451802276,9781452712581
12299,4256,4086,9781451823677,9781452714493
12300,3215,4089,9781451819229,9781452733685
12314,4556,4072,9781451827729,9781452775012
12315,5916,4071,9781451835632,9781452792125
12316,6646,4069,9781451807189,9781452788227
12319,4118,4061,9781451800999,9781452764047
12320,6419,4057,9781451823462,9781452720548
12364,6673,4044,9781451836967,9781452732589
12365,1019,4041,9781451806878,9781452781167
12367,1270,4040,9781451808803,9781452751894
12372,7821,4024,9781451840179,9781452764863
12376,5896,4019,9781451831832,9781452791135
12378,857,4008,9781451804355,9781452748894
12387,2908,4005,9781451816099,9781452791210
12388,5734,3997,9781451817263,9781452784144
12390,473,3995,9781451801972,9781452730745
12391,5230,3993,9781451830965,9781452724546
12394,7739,3989,9781451839210,9781452784038
12401,686,3979,9781451803105,9781452746883
12406,5191,3975,9781451807752,9781452727684
12425,7688,3974,9781451814101,9781452799292
12428,4429,3955,9781451827972,9781452730615
12429,5122,3956,9781451830828,9781452763897
12433,7534,3950,9781451837780,9781452782027
12442,4981,3928,9781451829679,9781451885866
12445,904,3916,9781451803679,9781452784212
12457,5088,3904,9781451830477,9781452709413
12464,5810,3895,9781451823967,9781452741734
12465,4789,3894,9781451827064,9781452727592
12468,4912,3892,9781451828535,9781452763910
12471,1275,3879,9781451808759,9781452784182
12479,8059,3874,9781451841428,9781452772929
12482,6440,3878,9781451821949,9781452732664
12483,3057,3873,9781451817546,9781452704432
12533,395,3859,9781451801316,9781452797342
12543,6010,3848,9781451832709,9781452708393
12551,653,3843,9781451805970,9781452757964
12581,5329,3818,9781451832136,9781452736648
12584,6367,3817,9781451812039,9781452745824
12585,6456,3816,9781451839913,9781451889574
12586,2626,3813,9781451813425,9781452755908
12590,6490,3808,9781451812961,9781452773063
12591,6035,3806,9781451832983,9781452737652
12595,2759,3802,9781451810349,9781452712536
12619,4868,3797,9781451830163,9781452799216
12621,5145,3791,9781451831634,9781452707389
12630,942,3728,9781451821659,9781452754864
12631,4473,3724,9781451826319,9781452730622
12678,6620,3674,9781451835878,9781451888058
12685,2440,3666,9781451813159,9781451879971
12692,1516,3655,9781451809800,9781452738772
12705,4025,3630,9781451820461,9781452788166
12708,3834,3629,9781451818727,9781452788173
12709,1533,3628,9781451810035,9781452728681
12710,1197,3626,9781451807486,9781452745848
12711,497,3627,9781451802269,9781452735788
12712,883,3625,9781451803662,9781452786230
12714,223,3624,9781451811360,9781452734729
12736,7719,3617,9781451839524,9781452743677
12738,2929,3606,9781451816389,9781452722597
12744,2104,3597,9781451812343,9781452709499
12747,4235,3598,9781451824438,9781452707426
12772,4360,3587,9781451826036,9781452798226
12773,191,3586,9781451800630,9781452763040
12776,4855,3580,9781451829341,9781452771977
12778,3968,3574,9781451819724,9781452760926
12781,6558,3573,9781451833690,9781452744711
12820,4345,3553,9781451824254,9781452756868
12821,6104,3552,9781451834994,9781452768922
12832,6644,3433,9781451807172,9781452798318
12841,3926,3521,9781451819465,9781452791197
12843,855,3520,9781451804348,9781452775128
12851,4289,3504,9781451822823,9781452756875
12872,5282,3494,9781451831825,9781452793153
12882,6283,3470,9781451835625,9781452794143
12884,759,3465,9781451805710,9781452784199
12886,4827,3456,9781451829884,9781452780047
12890,3004,3444,9781451815177,9781452780115
12892,678,3440,9781451803099,9781452773117
12898,7687,3441,9781451814095,9781452723617
12900,1220,3437,9781451935745,9781451881332
12944,1018,3420,9781451806861,9781452783185
12945,15391,29225,9781451811292,9781452738765
12950,1872,3418,9781451810769,9781452733722
12953,4980,3415,9781451829662,9781452761886
12977,4000,3394,9781451820072,9781452798257
12980,1453,3384,9781451817256,9781452786162
13014,14903,28136,9781451829754,9781452708409
13018,15661,29892,9781451807745,9781452751900
13058,1268,3356,9781451808797,9781463946081
13059,656,3328,9781451805963,9781463994624
13060,6459,3327,9781451839906,9781463987428
13101,2767,3282,9781451810332,9781463927714
13121,2635,3279,9781451813418,9781463913939
13122,4854,3264,9781451829334,9781463931001
13130,2439,3248,9781451813142,9781451992205
13170,3054,3214,9781451817539,9781463944773
13175,7531,3202,9781451837766,9781463978242
13179,4874,3199,9781451830156,9781463951993
13189,6619,3187,9781451835861,9781463966430
13205,538,3176,9781451804645,9781451983173
13207,1641,3171,9781451811032,9781463956578
13210,3833,3167,9781451818710,9781463916565
13216,4024,3157,9781451820454,9781463971014
13217,4234,3156,9781451824421,9781463953959
13218,4321,3141,9781451823950,9781463934279
13219,7718,3149,9781451839517,9781463911331
13251,2103,3097,9781451812336,9781463989378
13252,4501,3104,9781451826562,9781451998269
13265,4861,3015,9781451800029,9781451992977
13275,190,3031,9781451800623,9781463916558
13281,7509,3025,9781451837568,9781463970369
14662,7870,606,9781451840629,9781463913489
